id,domain,space_id,intent,command,command_ko,expect,why,d,tier,context,targets,target_svc
G02688,사무실,OFFICE06,기기제어,Make it cozy once it gets dark outside,바깥이 어두워지면 포근하게 해 줘,ask,,D4,T1,sun,OFFICE06_OpenSpace_AirConditioner_1 OFFICE06_OpenSpace_Thermostat_1,
G02693,사무실,OFFICE06,기기제어,can you make sure the entrance door lock is locked at 11 pm on weekdays?,평일 밤 11시에 현관 도어락 잠겼는지 봐 줄래?,execute,,D6,T1,none,OFFICE06_Entrance_DoorLock_1,
G02699,사무실,OFFICE05,기기제어,could you light up the hallway lights if the switch is switched off?,스위치가 꺼지면 복도 조명 켜 줄 수 있어?,execute,,D4,T1,none,OFFICE05_Hallway_Light_1 OFFICE05_Hallway_Light_2 OFFICE05_Hallway_Light_3 OFFICE05_Hallway_Light_4,
G02710,사무실,OFFICE05,기기제어,Make sure all the door locks are locked when I am away.,내가 자리에 없으면 모든 도어락 잠겼는지 봐 줘.,execute,,D4,T1,phone,OFFICE05_Entrance_DoorLock_1 OFFICE05_Entrance_DoorLock_2,
G02727,사무실,OFFICE01,기기제어,I'd like you to set the fan to high when the sun comes up.,해가 뜨면 선풍기 세게 틀어 줬으면 해.,execute,,D4,T1,sun,OFFICE01_Pantry_Fan_1,
G02730,사무실,OFFICE06,기기제어,could you dim all the lights to 20 percent if motion is detected in the meeting room?,회의실에서 움직임이 감지되면 모든 조명 밝기를 20퍼센트로 낮춰 줄 수 있어?,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1,
G02749,사무실,OFFICE05,상태조회,What is the open space switch doing when I leave,내가 나가면 사무실 스위치 지금 뭐 하고 있어,execute,,D4,T1,phone,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16 OFFICE05_OpenSpace_AirConditioner_1 OFFICE05_OpenSpace_AirConditioner_2 OFFICE05_OpenSpace_AirConditioner_3 OFFICE05_OpenSpace_AirConditioner_4 OFFICE05_OpenSpace_AirConditioner_5 OFFICE05_OpenSpace_AirConditioner_6 OFFICE05_OpenSpace_AirConditioner_7 OFFICE05_OpenSpace_AirConditioner_8,NotificationProvider.SendPush
G02754,사무실,OFFICE05,기기제어,I'd like you to let me hear it when I arrive.,내가 도착하면 들려 줬으면 해.,ask,,D4,T1,phone,OFFICE05_Hallway_Siren_1 OFFICE05_Hallway_Siren_2 OFFICE05_OpenSpace_Speaker_1 OFFICE05_OpenSpace_Speaker_2 OFFICE05_OpenSpace_Speaker_3 OFFICE05_OpenSpace_Speaker_4,
G02763,사무실,OFFICE01,기기제어,"After I head out, tone it down a bit",내가 나간 뒤에 좀 낮춰 줘,ask,,D4,T1,phone,OFFICE01_MeetingRoom_Light_1 OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_OpenSpace_WindowCovering_1 OFFICE01_OpenSpace_WindowCovering_2 OFFICE01_Pantry_Light_1,
G02774,사무실,OFFICE06,기기제어,please turn the open space lights red when today's first event begins.,오늘 첫 일정이 시작되면 사무실 조명 빨간색으로 좀 켜 줘.,execute,,D4,T1,calendar,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G02775,사무실,OFFICE01,기기제어,can you change the open space lights to daylight white if my calendar says I am busy?,일정상 내가 바쁘면 사무실 조명 주광색으로 바꿔 줄래?,execute,,D4,T1,calendar,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4,
G02781,사무실,OFFICE01,기기제어,Turn the heating off when the open space is occupied,사무실에 사람이 있으면 난방 꺼,execute,,D4,T1,none,OFFICE01_OpenSpace_Thermostat_1,
G02806,사무실,OFFICE03,기기제어,could you start recording on the conference camera 1 when someone shows up in the meeting room?,회의실에 누가 나타나면 화상회의 카메라 1 녹화 시작해 줄 수 있어?,execute,,D4,T1,none,OFFICE03_MeetingRoom_Camera_1,
G02836,사무실,OFFICE02,상태조회,How much power is the switch using when today's first event begins.,오늘 첫 일정이 시작되면 스위치 전력 얼마나 쓰고 있어.,ask,,D4,T1,calendar,OFFICE02_OpenSpace_Light_1 OFFICE02_OpenSpace_Light_2 OFFICE02_OpenSpace_Light_3 OFFICE02_OpenSpace_Light_4 OFFICE02_OpenSpace_Light_5 OFFICE02_OpenSpace_Light_6 OFFICE02_MeetingRoom_Light_1 OFFICE02_MeetingRoom_Light_2 OFFICE02_MeetingRoom_Light_3 OFFICE02_Pantry_Light_1 OFFICE02_Hallway_Light_1 OFFICE02_OpenSpace_AirConditioner_1 OFFICE02_OpenSpace_AirConditioner_2 OFFICE02_OpenSpace_AirConditioner_3 OFFICE02_MeetingRoom_AirConditioner_1 OFFICE02_MeetingRoom_AirConditioner_2 OFFICE02_MeetingRoom_AirConditioner_3 OFFICE02_OpenSpace_AirPurifier_1 OFFICE02_OpenSpace_AirPurifier_2,NotificationProvider.SendPush
G02858,사무실,OFFICE02,기기제어,I'd like you to start the pantry coffee maker when the temperature goes above 26 degrees.,온도가 26도를 넘으면 팬트리 커피포트 켜 줬으면 해.,execute,,D4,T1,none,OFFICE02_Pantry_CoffeeMaker_1,
G02859,사무실,OFFICE04,기기제어,could you brew a cup on the pantry coffee maker if the temperature drops below 5 degrees?,온도가 5도 아래로 떨어지면 팬트리 커피포트로 한 잔 내려 줄 수 있어?,execute,,D4,T1,none,OFFICE04_Pantry_CoffeeMaker_1,
G02869,사무실,OFFICE06,기기제어,could you turn off all the switches when the camera starts recording?,카메라가 녹화를 시작하면 모든 스위치 꺼 줄 수 있어?,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1 OFFICE06_OpenSpace_AirConditioner_1 OFFICE06_Entrance_Siren_1,
G02874,사무실,OFFICE05,기기제어,"When my phone goes into sleep mode, turn on the hallway camera.",내 폰이 취침 모드로 들어가면 복도 카메라 켜.,execute,,D4,T1,phone,OFFICE05_Hallway_Camera_1 OFFICE05_Hallway_Camera_2 OFFICE05_Hallway_Camera_3 OFFICE05_Hallway_Camera_4,
G02877,사무실,OFFICE06,기기제어,please stop recording on the camera when today's first event begins.,오늘 첫 일정이 시작되면 카메라 녹화 멈춰 주세요.,ask,,D4,T1,calendar,OFFICE06_OpenSpace_Camera_1 OFFICE06_OpenSpace_Camera_2,
G03422,사무실,OFFICE05,기기제어,"Around sundown, light up the open space lights, then 5 minutes later turn it back off.","해 질 무렵 사무실 조명 켜 주고, 5분 뒤에 다시 꺼.",execute,,D2,T2,sun,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16,
G03436,사무실,OFFICE02,기기제어,"When the temperature goes above 24 degrees, turn on the fan, then 15 minutes later turn it back off.","온도가 24도를 넘으면 선풍기 켜 주고, 15분 뒤에 다시 꺼.",refuse,no_device,D2,T2,none,,
G03452,사무실,OFFICE01,기기제어,please run the pantry fan for 10 minutes while the temperature stays over 26 degrees.,온도가 26도를 계속 넘고 있으면 팬트리 선풍기를 10분 동안 돌려 주세요.,execute,,D5,T2,none,OFFICE01_Pantry_Fan_1,
G03460,사무실,OFFICE04,기기제어,"When the temperature goes above 32 degrees, get some air moving while the door is open, and stop once that changes.","온도가 32도를 넘으면 문이 열려 있는 동안 바람 좀 통하게 해 주고, 그러다 바뀌면 멈춰.",ask,,D5,T2,none,OFFICE04_OpenSpace_AirConditioner_1 OFFICE04_OpenSpace_AirConditioner_2 OFFICE04_OpenSpace_AirConditioner_3 OFFICE04_OpenSpace_AirConditioner_4 OFFICE04_OpenSpace_AirPurifier_1 OFFICE04_OpenSpace_AirPurifier_2 OFFICE04_OpenSpace_AirPurifier_3 OFFICE04_OpenSpace_Ventilator_1 OFFICE04_OpenSpace_Ventilator_2 OFFICE04_OpenSpace_Ventilator_3 OFFICE04_Pantry_Fan_1,
G03467,사무실,OFFICE01,기기제어,Set the pantry fan to high while the temperature stays over 26 degrees,온도가 26도를 계속 넘고 있으면 팬트리 선풍기 세게 틀어,execute,,D5,T2,none,OFFICE01_Pantry_Fan_1,
G03482,사무실,OFFICE04,기기제어,Turn the row 3 light daylight white while the temperature stays over 28 degrees,온도가 28도를 계속 넘고 있으면 3열 조명 주광색으로 켜,execute,,D5,T2,none,OFFICE04_OpenSpace_Light_3,
G03490,사무실,OFFICE04,기기제어,"At sunrise, if nobody is around right now, raise the blinds.",해 뜰 때 아무도 없으면 블라인드 올려.,refuse,no_device,D3,T2,sun,,
G03491,사무실,OFFICE05,기기제어,"When the sun comes up, pull the open space blinds shut, but only if nobody is around",해가 뜨면 아무도 없을 때만 사무실 블라인드 닫아,execute,,D3,T2,sun,OFFICE05_OpenSpace_WindowCovering_1 OFFICE05_OpenSpace_WindowCovering_2 OFFICE05_OpenSpace_WindowCovering_3 OFFICE05_OpenSpace_WindowCovering_4 OFFICE05_OpenSpace_WindowCovering_5 OFFICE05_OpenSpace_WindowCovering_6 OFFICE05_OpenSpace_WindowCovering_7 OFFICE05_OpenSpace_WindowCovering_8,
G03493,사무실,OFFICE04,알림예약,"At the start of my next event, wait 30 minutes and then I want to know when it changes.",다음 일정이 시작될 때 30분 기다렸다가 상태가 바뀌면 알려 줘.,execute,,D2,T2,calendar,,Speaker.Speak
G03504,사무실,OFFICE03,알림예약,can you push me an alert while the temperature stays over 30 degrees?,온도가 30도를 계속 넘고 있으면 알림 띄워 줄래?,execute,,D5,T2,none,,Speaker.Speak
G03513,사무실,OFFICE06,기기제어,Turn the heating off while the temperature stays over 26 degrees,온도가 26도를 계속 넘고 있으면 난방 꺼,execute,,D5,T2,none,OFFICE06_OpenSpace_Thermostat_1,
G03516,사무실,OFFICE06,기기제어,Turn the heating off while the temperature stays over 32 degrees,온도가 32도를 계속 넘고 있으면 난방 꺼,execute,,D5,T2,none,OFFICE06_OpenSpace_Thermostat_1,
G03519,사무실,OFFICE04,기기제어,Take a snapshot with the camera when nothing has moved for 45 minutes,45분 동안 아무 움직임도 없으면 카메라로 사진 찍어,refuse,no_device,D5,T2,none,,
G03526,사무실,OFFICE06,기기제어,Stop recording on the open space camera when nothing has moved for 10 minutes,10분 동안 아무 움직임도 없으면 사무실 카메라 녹화 멈춰,execute,,D5,T2,none,OFFICE06_OpenSpace_Camera_1 OFFICE06_OpenSpace_Camera_2,
G03530,사무실,OFFICE03,기기제어,"After waiting 60 minutes, set a 30 minute timer.",60분 기다렸다가 30분 타이머 맞춰 줘.,refuse,no_service,D2,T2,none,,
G03536,사무실,OFFICE05,기기제어,"After 20 minutes, set a 30 minute timer",20분 뒤에 30분 타이머 맞춰 줘,refuse,no_service,D2,T2,none,,
G03541,사무실,OFFICE02,기기제어,Cancel the timer 15 minutes from now,지금부터 15분 뒤에 타이머 취소해 줘,refuse,no_service,D2,T2,none,,
G03547,사무실,OFFICE04,기기제어,Cancel the timer once the 10 minute timer runs out,10분 타이머가 끝나면 타이머 취소해 줘,refuse,no_service,D2,T2,none,,
G03553,사무실,OFFICE06,기기제어,Cancel the timer 45 minutes from now,지금부터 45분 뒤에 타이머 취소해 줘,refuse,no_service,D2,T2,none,,
G03558,사무실,OFFICE01,기기제어,could you start a countdown for 15 minutes after 10 minutes?,10분 뒤에 15분 카운트다운 시작해 줄 수 있어?,refuse,no_service,D2,T2,none,,
G03563,사무실,OFFICE03,기기제어,"Once the door has been open for 30 minutes, change all the lights to blue",문이 30분 동안 열려 있으면 모든 조명 파란색으로 바꿔,execute,,D5,T2,none,OFFICE03_MeetingRoom_Light_1 OFFICE03_MeetingRoom_Light_2 OFFICE03_MeetingRoom_Light_3 OFFICE03_MeetingRoom_Light_4 OFFICE03_OpenSpace_Light_1 OFFICE03_OpenSpace_Light_2 OFFICE03_OpenSpace_Light_3,
G03611,사무실,OFFICE04,기기제어,Light up all the lights once the 20 minute timer runs out,20분 타이머가 끝나면 모든 조명 켜,execute,,D2,T2,none,OFFICE04_OpenSpace_Light_1 OFFICE04_OpenSpace_Light_2 OFFICE04_OpenSpace_Light_3 OFFICE04_OpenSpace_Light_4 OFFICE04_OpenSpace_Light_5 OFFICE04_OpenSpace_Light_6 OFFICE04_RestRoom_Light_1 OFFICE04_Pantry_Light_1,
G03616,사무실,OFFICE01,기기제어,could you light up all the lights after waiting 60 minutes?,60분 기다렸다가 모든 조명 켜 줄 수 있어?,execute,,D2,T2,none,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_MeetingRoom_Light_1 OFFICE01_Pantry_Light_1,
G03617,사무실,OFFICE05,기기제어,I'd like you to run the fan for 3 minutes 15 minutes from now.,지금부터 15분 뒤에 선풍기를 3분 동안 돌려 줬으면 해.,refuse,no_device,D2,T2,none,,
G03618,사무실,OFFICE05,기기제어,could you get some air moving after 20 minutes?,20분 뒤에 바람 좀 통하게 해 줄 수 있어?,ask,,D2,T2,none,OFFICE05_OpenSpace_AirConditioner_1 OFFICE05_OpenSpace_AirConditioner_2 OFFICE05_OpenSpace_AirConditioner_3 OFFICE05_OpenSpace_AirConditioner_4 OFFICE05_OpenSpace_AirConditioner_5 OFFICE05_OpenSpace_AirConditioner_6 OFFICE05_OpenSpace_AirConditioner_7 OFFICE05_OpenSpace_AirConditioner_8 OFFICE05_OpenSpace_Ventilator_1 OFFICE05_OpenSpace_Ventilator_2 OFFICE05_OpenSpace_Ventilator_3 OFFICE05_OpenSpace_Ventilator_4,
G03621,사무실,OFFICE04,기기제어,please run the pantry fan for 30 minutes 5 minutes from now.,지금부터 5분 뒤에 팬트리 선풍기를 30분 동안 돌려 주세요.,execute,,D2,T2,none,OFFICE04_Pantry_Fan_1,
G03627,사무실,OFFICE01,기기제어,"45 minutes from now, run the pantry fan for 45 minutes, but only if the tank is below half.",지금부터 45분 뒤에 탱크가 절반 아래일 때만 팬트리 선풍기를 45분 동안 돌려.,execute,,D3,T2,none,OFFICE01_Pantry_Fan_1,
G03632,사무실,OFFICE05,기기제어,Play a chime on the open space speaker while nobody is around,아무도 없는 동안 사무실 스피커로 알림음 울려,execute,,D5,T2,none,OFFICE05_OpenSpace_Speaker_1 OFFICE05_OpenSpace_Speaker_2 OFFICE05_OpenSpace_Speaker_3 OFFICE05_OpenSpace_Speaker_4,
G03638,사무실,OFFICE05,기기제어,I'd like you to lock the door lock while I am on a call.,내가 통화 중이면 도어락 잠가 줬으면 해.,ask,,D5,T2,phone,OFFICE05_Entrance_DoorLock_1 OFFICE05_Entrance_DoorLock_2,
G03646,사무실,OFFICE03,기기제어,"While someone is in the entrance, get all the lights on",현관에 사람이 있는 동안 모든 조명 켜,execute,,D5,T2,none,OFFICE03_MeetingRoom_Light_1 OFFICE03_MeetingRoom_Light_2 OFFICE03_MeetingRoom_Light_3 OFFICE03_MeetingRoom_Light_4 OFFICE03_OpenSpace_Light_1 OFFICE03_OpenSpace_Light_2 OFFICE03_OpenSpace_Light_3,
G03649,사무실,OFFICE01,기기제어,I'd like you to switch all the lights on while someone is in the pantry.,팬트리에 사람이 있는 동안 모든 조명 켜 줬으면 해.,execute,,D5,T2,none,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_MeetingRoom_Light_1 OFFICE01_Pantry_Light_1,
G03669,사무실,OFFICE03,알림예약,can you push me an alert while the camera is recording?,카메라가 녹화 중인 동안 알림 띄워 줄래?,execute,,D5,T2,none,,Speaker.Speak
G03672,사무실,OFFICE02,알림예약,please send me a notification while I am on a call.,내가 통화 중이면 알림 보내 주세요.,execute,,D5,T2,phone,,NotificationProvider.SendPush
G03684,사무실,OFFICE06,기기제어,"When I pull into the parking lot, set a calmer tone, but only if the temperature is under 18 degrees",주차장에 차를 대면 온도가 18도 아래일 때만 차분한 톤으로 맞춰 줘,execute,,D3,T2,phone,OFFICE06_MeetingRoom_Light_1 OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G03686,사무실,OFFICE05,기기제어,"When I leave, if the temperature is under 18 degrees right now, turn off all the lights",내가 나갈 때 온도가 18도 아래면 모든 조명 꺼,execute,,D3,T2,phone,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16 OFFICE05_MeetingRoom_Light_1 OFFICE05_MeetingRoom_Light_2 OFFICE05_MeetingRoom_Light_3 OFFICE05_MeetingRoom_Light_4 OFFICE05_Hallway_Light_1 OFFICE05_Hallway_Light_2 OFFICE05_Hallway_Light_3 OFFICE05_Hallway_Light_4,
G03694,사무실,OFFICE06,기기제어,could you lock the entrance door lock while the camera is recording?,카메라가 녹화 중인 동안 현관 도어락 잠가 줄 수 있어?,execute,,D5,T2,none,OFFICE06_Entrance_DoorLock_1,
G03697,사무실,OFFICE01,알림예약,"After I head out, wait 10 minutes and then give me a heads-up.",내가 나간 뒤에 10분 기다렸다가 꼭 알려 줘.,execute,,D2,T2,phone,,NotificationProvider.SendPush
G03702,사무실,OFFICE02,알림예약,Tell me about it while nobody is around,아무도 없는 동안 알려 줘,execute,,D5,T2,none,,NotificationProvider.SendPush
G03704,사무실,OFFICE05,기기제어,can you close the blinds while the camera is recording?,카메라가 녹화 중인 동안 블라인드 전부 닫아 줄래?,execute,,D5,T2,none,OFFICE05_OpenSpace_WindowCovering_1 OFFICE05_OpenSpace_WindowCovering_2 OFFICE05_OpenSpace_WindowCovering_3 OFFICE05_OpenSpace_WindowCovering_4 OFFICE05_OpenSpace_WindowCovering_5 OFFICE05_OpenSpace_WindowCovering_6 OFFICE05_OpenSpace_WindowCovering_7 OFFICE05_OpenSpace_WindowCovering_8,
G03708,사무실,OFFICE03,기기제어,can you make it cozy in here while the temperature stays over 30 degrees?,온도가 30도를 계속 넘고 있으면 여기 아늑하게 해 줄래?,execute,,D5,T2,none,OFFICE03_MeetingRoom_Light_1 OFFICE03_MeetingRoom_Light_2 OFFICE03_MeetingRoom_Light_3 OFFICE03_MeetingRoom_Light_4 OFFICE03_OpenSpace_Light_1 OFFICE03_OpenSpace_Light_2 OFFICE03_OpenSpace_Light_3,
G03728,사무실,OFFICE05,기기제어,"If the switch is switched off, if the battery is under 20 percent right now, set the lights to orange.",스위치가 꺼질 때 배터리가 20퍼센트 아래면 조명 전부 주황색으로 바꿔.,execute,,D3,T2,none,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16 OFFICE05_MeetingRoom_Light_1 OFFICE05_MeetingRoom_Light_2 OFFICE05_MeetingRoom_Light_3 OFFICE05_MeetingRoom_Light_4 OFFICE05_Hallway_Light_1 OFFICE05_Hallway_Light_2 OFFICE05_Hallway_Light_3 OFFICE05_Hallway_Light_4,
G03734,사무실,OFFICE06,기기제어,please turn the lights amber once the 30 minute timer runs out.,30분 타이머가 끝나면 조명 전부 호박색으로 좀 켜 줘.,execute,,D2,T2,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1,
G03736,사무실,OFFICE02,기기제어,"Once I am back, brew a cup on the coffee maker, but only if the door is open.",내가 돌아오면 문이 열려 있을 때만 커피포트로 한 잔 내려.,execute,,D3,T2,phone,OFFICE02_Pantry_CoffeeMaker_1,
G03738,사무실,OFFICE05,기기제어,please take a snapshot with all the cameras 15 minutes from now.,지금부터 15분 뒤에 모든 카메라로 사진 좀 찍어 줘.,execute,,D2,T2,none,OFFICE05_Hallway_Camera_1 OFFICE05_Hallway_Camera_2 OFFICE05_Hallway_Camera_3 OFFICE05_Hallway_Camera_4,
G03742,사무실,OFFICE02,기기제어,please kill the zone 2 light while I am on a call.,내가 통화 중이면 구역 2 조명 꺼 주세요.,execute,,D5,T2,phone,OFFICE02_OpenSpace_Light_2,
G03746,사무실,OFFICE02,기기제어,Shut everything down in here while nobody is around,아무도 없는 동안 여기 다 꺼 줘,ask,,D5,T2,none,OFFICE02_Hallway_Light_1 OFFICE02_MeetingRoom_AirConditioner_1 OFFICE02_MeetingRoom_AirConditioner_2 OFFICE02_MeetingRoom_AirConditioner_3 OFFICE02_MeetingRoom_Light_1 OFFICE02_MeetingRoom_Light_2 OFFICE02_MeetingRoom_Light_3 OFFICE02_OpenSpace_AirConditioner_1 OFFICE02_OpenSpace_AirConditioner_2 OFFICE02_OpenSpace_AirConditioner_3 OFFICE02_OpenSpace_AirPurifier_1 OFFICE02_OpenSpace_AirPurifier_2 OFFICE02_OpenSpace_Light_1 OFFICE02_OpenSpace_Light_2 OFFICE02_OpenSpace_Light_3 OFFICE02_OpenSpace_Light_4 OFFICE02_OpenSpace_Light_5 OFFICE02_OpenSpace_Light_6 OFFICE02_OpenSpace_Ventilator_1 OFFICE02_OpenSpace_Ventilator_2 OFFICE02_Pantry_Light_1,
G03750,사무실,OFFICE04,기기제어,can you make it less warm after 21 minutes?,21분 뒤에 덜 덥게 해 줄래?,ask,,D2,T2,none,OFFICE04_OpenSpace_AirConditioner_1 OFFICE04_OpenSpace_AirConditioner_2 OFFICE04_OpenSpace_AirConditioner_3 OFFICE04_OpenSpace_AirConditioner_4 OFFICE04_Pantry_Fan_1,
G03753,사무실,OFFICE06,기기제어,I'd like you to switch the lights off 5 minutes from now.,지금부터 5분 뒤에 조명 전부 꺼 줬으면 해.,execute,,D2,T2,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1,
G03756,사무실,OFFICE01,기기제어,"If my calendar says I am busy, wait 20 minutes and then make it cozy in here.",일정상 내가 바쁘면 20분 기다렸다가 여기 아늑하게 해 줘.,execute,,D2,T2,calendar,OFFICE01_MeetingRoom_Light_1 OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_Pantry_Light_1,
G03762,사무실,OFFICE06,기기제어,could you shut the open space lights off once the door has been open for 3 minutes?,문이 3분 동안 열려 있으면 사무실 조명 꺼 줄 수 있어?,execute,,D5,T2,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G03769,사무실,OFFICE01,기기제어,can you turn the pantry coffee maker off while the temperature stays over 35 degrees?,온도가 35도를 계속 넘고 있으면 팬트리 커피포트 꺼 줄래?,execute,,D5,T2,none,OFFICE01_Pantry_CoffeeMaker_1,
G03775,사무실,OFFICE01,기기제어,can you set the lights to the dinner scene after 45 minutes?,45분 뒤에 조명 저녁 식사 모드로 해 줄래?,execute,,D2,T2,none,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_MeetingRoom_Light_1 OFFICE01_Pantry_Light_1,
G03901,사무실,OFFICE02,기기제어,"please put the zone 6 light on, but only if it is dark outside.",바깥이 어두울 때만 구역 6 조명 좀 켜 줘.,execute,,D3,T2,none,OFFICE02_OpenSpace_Light_6,
G03910,사무실,OFFICE05,기기제어,Wait 30 minutes and then bring the open space lights down to 30 percent,30분 기다렸다가 사무실 조명 밝기를 30퍼센트까지 낮춰,execute,,D2,T2,none,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16,
G03919,사무실,OFFICE02,기기제어,"Brighten this place up while someone is in the room, and stop once that changes","방에 사람이 있는 동안 여기 좀 밝게 해 주고, 그러다 바뀌면 멈춰",ask,,D5,T2,none,OFFICE02_Hallway_Light_1 OFFICE02_MeetingRoom_Light_1 OFFICE02_MeetingRoom_Light_2 OFFICE02_MeetingRoom_Light_3 OFFICE02_MeetingRoom_Projector_1 OFFICE02_OpenSpace_Light_1 OFFICE02_OpenSpace_Light_2 OFFICE02_OpenSpace_Light_3 OFFICE02_OpenSpace_Light_4 OFFICE02_OpenSpace_Light_5 OFFICE02_OpenSpace_Light_6 OFFICE02_OpenSpace_WindowCovering_1 OFFICE02_OpenSpace_WindowCovering_2 OFFICE02_OpenSpace_WindowCovering_3 OFFICE02_OpenSpace_WindowCovering_4 OFFICE02_Pantry_Light_1,
G03921,사무실,OFFICE02,기기제어,Keep checking and play some music on the TV for as long as the door is open,문이 열려 있는 동안 계속 TV로 음악 좀 틀어,refuse,no_device,D5,T2,none,,
