id,domain,space_id,intent,command,command_ko,expect,why,d,tier,context,targets,target_svc
G02845,집,HOME01,기기제어,"When the switch turns on, turn off all the lights",스위치가 켜지면 모든 조명 꺼,execute,,D4,T1,none,HOME01_Room_Light_1 HOME01_Room_Light_2,
G02846,집,HOME12,기기제어,I'd like you to run the movie scene on the lights when the washing machine finishes.,세탁기가 끝나면 조명 영화 모드 실행해 줬으면 해.,execute,,D4,T1,none,HOME12_RoomA_Light_1 HOME12_RoomB_Light_1 HOME12_RoomC_Light_1 HOME12_LivingRoom_Light_1 HOME12_LivingRoom_Light_2 HOME12_LivingRoom_Light_3 HOME12_Kitchen_Light_1 HOME12_Bathroom_Light_1 HOME12_Bathroom_Light_2,
G02847,집,HOME02,기기제어,could you get this place ready for guests as soon as the load is finished?,세탁이 끝나자마자 손님 맞을 준비해 줄 수 있어?,execute,,D4,T1,none,HOME02_Bedroom_Light_1 HOME02_Kitchen_Light_1 HOME02_LivingRoom_Light_1 HOME02_LivingRoom_Light_2,
G02848,집,HOME07,기기제어,Switch the lights to the movie scene when the wash cycle ends,세탁 코스가 끝나면 조명 전부 영화 모드로 바꿔,execute,,D4,T1,none,HOME07_LivingRoom_Light_1 HOME07_LivingRoom_Light_2 HOME07_LivingRoom_Light_3 HOME07_Bedroom_Light_1 HOME07_Bedroom_Light_2 HOME07_Kitchen_Light_1 HOME07_Garden_Light_1 HOME07_Garden_Light_2 HOME07_Garden_Light_3 HOME07_Barn_Light_1,
G02849,집,HOME06,기기제어,could you send the garden mower back to the dock when I leave home?,내가 집을 나서면 마당 잔디깎이 충전대로 보내 줄 수 있어?,execute,,D4,T1,phone,HOME06_Garden_Mower_1,
G02850,집,HOME07,기기제어,Park the garden mower when I am away from home,내가 집에 없으면 마당 잔디깎이 정위치로 보내,execute,,D4,T1,phone,HOME07_Garden_Mower_1,
G02851,집,HOME06,기기제어,"After I head out, start the garden mower",내가 나간 뒤에 마당 잔디깎이 켜,execute,,D4,T1,phone,HOME06_Garden_Mower_1,
G02852,공장,FACT02,상태조회,"When the temperature goes above 24 degrees, what is the warehouse camera doing",온도가 24도를 넘으면 창고 카메라 지금 뭐 하고 있어,execute,,D4,T1,none,FACT02_Warehouse_Camera_1 FACT02_Warehouse_Camera_2 FACT02_Warehouse_Camera_3 FACT02_Warehouse_Camera_4,Speaker.Speak
G02853,집,HOME04,상태조회,please read out the humidity if the temperature drops below 15 degrees.,온도가 15도 아래로 떨어지면 습도 읽어 주세요.,refuse,no_device,D4,T1,none,,
G02854,집,HOME03,기기제어,"When the switch turns on, put the lights into morning mode.",스위치가 켜지면 조명 전부 아침 모드로 해.,execute,,D4,T1,none,HOME03_LivingRoom_Light_1 HOME03_LivingRoom_Light_2 HOME03_LivingRoom_Light_3 HOME03_Bedroom_Light_1 HOME03_Bedroom_Light_2 HOME03_Kitchen_Light_1 HOME03_Bathroom_Light_1 HOME03_Hallway_Light_1,
G02855,집,HOME10,기기제어,please set the mood for a movie if the switch is switched off.,스위치가 꺼지면 영화 볼 분위기로 좀 맞춰 줘.,execute,,D4,T1,none,HOME10_Bathroom_Light_1 HOME10_Bedroom_Light_1 HOME10_Hallway_Light_1 HOME10_LivingRoom_Light_1 HOME10_LivingRoom_Light_2,
G02856,공장,FACT02,기기제어,please open all the garage doors when the motion sensor picks something up.,동작 감지 센서에 뭔가 잡히면 모든 차고문 좀 열어 줘.,execute,,D4,T1,none,FACT02_Dock_GarageDoor_1 FACT02_Dock_GarageDoor_2 FACT02_Dock_GarageDoor_3 FACT02_Dock_GarageDoor_4,
G02857,집,HOME18,기기제어,can you shut all the garage doors if motion is detected in the entrance?,현관에서 움직임이 감지되면 모든 차고문 닫아 줄래?,execute,,D4,T1,none,HOME18_Garage_GarageDoor_1,
G02858,사무실,OFFICE02,기기제어,I'd like you to start the pantry coffee maker when the temperature goes above 26 degrees.,온도가 26도를 넘으면 팬트리 커피포트 켜 줬으면 해.,execute,,D4,T1,none,OFFICE02_Pantry_CoffeeMaker_1,
G02859,사무실,OFFICE04,기기제어,could you brew a cup on the pantry coffee maker if the temperature drops below 5 degrees?,온도가 5도 아래로 떨어지면 팬트리 커피포트로 한 잔 내려 줄 수 있어?,execute,,D4,T1,none,OFFICE04_Pantry_CoffeeMaker_1,
G02860,집,HOME16,기기제어,I'd like you to close the garden garage door when the sun goes down.,해가 지면 마당 차고문 닫아 줬으면 해.,execute,,D4,T1,sun,HOME16_Garden_GarageDoor_1,
G02861,집,HOME18,기기제어,could you close things up out front when the sun goes down?,해가 지면 바깥쪽 다 닫아 줄 수 있어?,ask,,D4,T1,sun,HOME18_Garage_GarageDoor_1 HOME18_LivingRoom_WindowCovering_1 HOME18_LivingRoom_WindowCovering_2,
G02862,공장,FACT02,기기제어,Shut the dock garage door when the sun goes down,해가 지면 하역장 차고문 닫아,execute,,D4,T1,sun,FACT02_Dock_GarageDoor_1 FACT02_Dock_GarageDoor_2 FACT02_Dock_GarageDoor_3 FACT02_Dock_GarageDoor_4,
G02863,집,HOME19,기기제어,please freshen this room up around sundown.,해 질 무렵 방 공기 좀 갈아 줘.,execute,,D4,T1,sun,HOME19_Study_AirPurifier_1,
G02864,집,HOME03,기기제어,can you run the living room air purifier on turbo around sundown?,해 질 무렵 거실 공기청정기 터보로 돌려 줄래?,execute,,D4,T1,sun,HOME03_LivingRoom_AirPurifier_1,
G02865,집,HOME06,기기제어,please set the water heater to 45 degrees every day at 7 am.,매일 오전 7시에 온수기 45도로 맞춰 주세요.,execute,,D6,T1,none,HOME06_Utility_WaterHeater_1,
G02866,집,HOME07,기기제어,can you turn the water heater off at 6 pm on weekdays?,평일 오후 6시에 온수기 꺼 줄래?,execute,,D6,T1,none,HOME07_Utility_WaterHeater_1,
G02867,집,HOME14,기기제어,I'd like you to turn on the water heater every morning at 8 am.,매일 오전 8시에 온수기 켜 줬으면 해.,execute,,D6,T1,none,HOME14_Bathroom_WaterHeater_1,
G02868,집,HOME09,기기제어,I'd like you to turn off all the switches if the camera comes on.,카메라가 켜지면 모든 스위치 꺼 줬으면 해.,execute,,D4,T1,none,HOME09_LivingRoom_Light_1 HOME09_LivingRoom_Light_2 HOME09_BabyRoom_Light_1 HOME09_BabyRoom_ColorControl_1 HOME09_Bedroom_Light_1 HOME09_Kitchen_Light_1 HOME09_LivingRoom_AirConditioner_1 HOME09_BabyRoom_AirConditioner_1 HOME09_BabyRoom_Humidifier_1 HOME09_BabyRoom_AirPurifier_1 HOME09_LivingRoom_AirPurifier_1,
G02869,사무실,OFFICE06,기기제어,could you turn off all the switches when the camera starts recording?,카메라가 녹화를 시작하면 모든 스위치 꺼 줄 수 있어?,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1 OFFICE06_OpenSpace_AirConditioner_1 OFFICE06_Entrance_Siren_1,
G02870,집,HOME11,기기제어,I'd like you to bring the temperature down if power draw stays above 1500 watts.,전력 사용이 1500와트를 계속 넘고 있으면 온도 좀 낮춰 줬으면 해.,ask,,D4,T1,none,HOME11_Room_AirConditioner_1 HOME11_Room_Thermostat_1,
G02871,집,HOME11,기기제어,could you put the room air conditioner on cool when energy use spikes?,전력 사용이 급증하면 방 에어컨 냉방으로 해 줄 수 있어?,execute,,D4,T1,none,HOME11_Room_AirConditioner_1,
G02872,집,HOME11,기기제어,Set the room air conditioner to 25 degrees if the meter reads above 2000,계량기가 2000을 넘으면 방 에어컨 25도로 맞춰,execute,,D4,T1,none,HOME11_Room_AirConditioner_1,
G02873,집,HOME16,기기제어,could you start recording on the garden camera when my phone connects to the home wi-fi?,내 폰이 집 와이파이에 붙으면 마당 카메라 녹화 시작해 줄 수 있어?,execute,,D4,T1,phone,HOME16_Garden_Camera_1 HOME16_Garden_Camera_2,
G02874,사무실,OFFICE05,기기제어,"When my phone goes into sleep mode, turn on the hallway camera.",내 폰이 취침 모드로 들어가면 복도 카메라 켜.,execute,,D4,T1,phone,OFFICE05_Hallway_Camera_1 OFFICE05_Hallway_Camera_2 OFFICE05_Hallway_Camera_3 OFFICE05_Hallway_Camera_4,
G02875,공장,FACT01,기기제어,Take a snapshot with the camera at the start of my next event,다음 일정이 시작되면 카메라로 사진 찍어,ask,,D4,T1,calendar,FACT01_Line_Camera_1 FACT01_Line_Camera_2,
G02876,연구실,LAB03,기기제어,"When a meeting is about to start, start recording on the camera.",회의가 곧 시작되면 카메라 녹화 시작해.,execute,,D4,T1,calendar,LAB03_LabRoom_Camera_1,
G02877,사무실,OFFICE06,기기제어,please stop recording on the camera when today's first event begins.,오늘 첫 일정이 시작되면 카메라 녹화 멈춰 주세요.,ask,,D4,T1,calendar,OFFICE06_OpenSpace_Camera_1 OFFICE06_OpenSpace_Camera_2,
G02878,집,HOME07,기기제어,please switch the living room lights on if the leak sensor finds water on the floor.,누수 센서가 바닥의 물을 감지하면 거실 조명 켜 주세요.,execute,,D4,T1,none,HOME07_LivingRoom_Light_1 HOME07_LivingRoom_Light_2 HOME07_LivingRoom_Light_3,
G02879,집,HOME14,기기제어,can you get the bedroom lights on when the leak sensor trips?,누수 센서가 작동하면 침실 조명 켜 줄래?,execute,,D4,T1,none,HOME14_Bedroom_Light_1,
G02880,공장,FACT01,기기제어,can you stop the conveyor when the safety barrier is broken?,안전 방책이 뚫리면 컨베이어 멈춰 줄래?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02881,공장,FACT03,기기제어,I'd like you to stop the conveyor if someone crosses the light curtain.,누가 광커튼을 통과하면 컨베이어 멈춰 줬으면 해.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02882,공장,FACT01,기기제어,could you stop the conveyor when the safety barrier is broken?,안전 방책이 뚫리면 컨베이어 멈춰 줄 수 있어?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02883,공장,FACT03,기기제어,Stop the conveyor if someone crosses the light curtain,누가 광커튼을 통과하면 컨베이어 멈춰,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02884,공장,FACT01,기기제어,"When the safety barrier is broken, stop the conveyor.",안전 방책이 뚫리면 컨베이어 멈춰.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02885,공장,FACT03,기기제어,please hold production if someone crosses the light curtain.,누가 광커튼을 통과하면 생산 잠깐 좀 세워 줘.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3 FACT03_ProcessRoom_EmergencyStop_1 FACT03_ProcessRoom_ProductionMachine_1 FACT03_ProcessRoom_ProductionMachine_2,
G02886,공장,FACT01,기기제어,I'd like you to stop the conveyor when the safety barrier is broken.,안전 방책이 뚫리면 컨베이어 멈춰 줬으면 해.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02887,공장,FACT01,기기제어,please stop the conveyor if someone crosses the light curtain.,누가 광커튼을 통과하면 컨베이어 멈춰 주세요.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02888,공장,FACT01,기기제어,Stop all the conveyors if someone crosses the light curtain.,누가 광커튼을 통과하면 모든 컨베이어 멈춰.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02889,공장,FACT01,기기제어,can you stop the conveyor if someone crosses the light curtain?,누가 광커튼을 통과하면 컨베이어 멈춰 줄래?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02890,공장,FACT01,기기제어,"When the safety barrier is broken, stop the conveyor",안전 방책이 뚫리면 컨베이어 멈춰,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02891,공장,FACT03,기기제어,Stop the conveyor when the safety barrier is broken,안전 방책이 뚫리면 컨베이어 멈춰,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02892,공장,FACT01,기기제어,please stop the conveyor when the safety barrier is broken.,안전 방책이 뚫리면 컨베이어 좀 멈춰 줘.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02893,공장,FACT03,기기제어,can you stop all the conveyors when the safety barrier is broken?,안전 방책이 뚫리면 모든 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02894,공장,FACT01,기기제어,could you stop the line when the safety barrier is broken?,안전 방책이 뚫리면 라인 멈춰 줄 수 있어?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3 FACT01_Line_EmergencyStop_1 FACT01_Line_EmergencyStop_2 FACT01_Line_ProductionMachine_1 FACT01_Line_ProductionMachine_2 FACT01_Line_ProductionMachine_3 FACT01_Utility_AirCompressor_1,
G02895,공장,FACT03,기기제어,I'd like you to stop all the conveyors when the safety barrier is broken.,안전 방책이 뚫리면 모든 컨베이어 멈춰 줬으면 해.,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02896,공장,FACT01,기기제어,Stop all the conveyors when the safety barrier is broken,안전 방책이 뚫리면 모든 컨베이어 멈춰,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02897,공장,FACT01,기기제어,please stop all the conveyors if someone crosses the light curtain.,누가 광커튼을 통과하면 모든 컨베이어 멈춰 주세요.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02898,공장,FACT03,기기제어,Stop the conveyor if someone crosses the light curtain.,누가 광커튼을 통과하면 컨베이어 멈춰.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02899,공장,FACT03,기기제어,could you stop all the conveyors when the safety barrier is broken?,안전 방책이 뚫리면 모든 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02900,공장,FACT03,기기제어,could you stop the conveyor if someone crosses the light curtain?,누가 광커튼을 통과하면 컨베이어 멈춰 줄 수 있어?,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02901,공장,FACT03,기기제어,I'd like you to set off all the sirens when the door closes.,문이 닫히면 모든 사이렌 울려 줬으면 해.,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02902,공장,FACT03,기기제어,could you sound all the sirens if a window is left open?,창문이 열린 채로 있으면 모든 사이렌 울려 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02903,공장,FACT03,기기제어,"When the entrance door opens, set off all the sirens.",현관 문이 열리면 모든 사이렌 울려.,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02904,공장,FACT03,기기제어,please sound all the sirens when the door sensor says the door is open.,문열림 센서가 문이 열렸다고 알리면 모든 사이렌 울려 주세요.,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02905,공장,FACT05,기기제어,could you stop the conveyor when the emergency stop is hit?,비상정지가 눌리면 컨베이어 멈춰 줄 수 있어?,refuse,no_device,D4,T1,none,,
G02906,공장,FACT05,기기제어,Stop the conveyor if anyone presses the emergency stop,누가 비상정지를 누르면 컨베이어 멈춰,refuse,no_device,D4,T1,none,,
G02907,공장,FACT04,기기제어,"When the emergency stop is hit, stop the conveyor",비상정지가 눌리면 컨베이어 멈춰,refuse,no_device,D4,T1,none,,
G02908,공장,FACT03,기기제어,please stop the conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 컨베이어 멈춰 주세요.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02909,공장,FACT01,기기제어,can you stop the conveyor when the emergency stop is hit?,비상정지가 눌리면 컨베이어 멈춰 줄래?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02910,공장,FACT03,기기제어,I'd like you to stop the conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 컨베이어 멈춰 줬으면 해.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02911,공장,FACT01,기기제어,could you hold production when the emergency stop is hit?,비상정지가 눌리면 생산 잠깐 세워 줄 수 있어?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3 FACT01_Line_EmergencyStop_1 FACT01_Line_EmergencyStop_2 FACT01_Line_ProductionMachine_1 FACT01_Line_ProductionMachine_2 FACT01_Line_ProductionMachine_3 FACT01_Utility_AirCompressor_1,
G02912,공장,FACT03,기기제어,Stop the process room conveyor if anyone presses the emergency stop,누가 비상정지를 누르면 공정실 컨베이어 멈춰,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02913,공장,FACT01,기기제어,"When the emergency stop is hit, stop the line 1 conveyor",비상정지가 눌리면 1라인 컨베이어 멈춰,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1,
G02914,공장,FACT03,기기제어,please stop the process room conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 공정실 컨베이어 멈춰 주세요.,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02915,공장,FACT01,기기제어,can you stop the line 1 conveyor when the emergency stop is hit?,비상정지가 눌리면 1라인 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1,
G02916,공장,FACT03,기기제어,I'd like you to stop the process room conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 공정실 컨베이어 멈춰 줬으면 해.,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02917,공장,FACT01,기기제어,could you stop the line 1 conveyor when the emergency stop is hit?,비상정지가 눌리면 1라인 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1,
G02918,공장,FACT03,기기제어,could you stop the process room conveyor when the emergency stop is hit?,비상정지가 눌리면 공정실 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02919,공장,FACT01,기기제어,"When the emergency stop is hit, stop the line 2 conveyor",비상정지가 눌리면 2라인 컨베이어 멈춰,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_2,
G02920,공장,FACT03,기기제어,please stop the line if anyone presses the emergency stop.,누가 비상정지를 누르면 라인 멈춰 주세요.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3 FACT03_ProcessRoom_EmergencyStop_1 FACT03_ProcessRoom_ProductionMachine_1 FACT03_ProcessRoom_ProductionMachine_2,
G02921,공장,FACT03,기기제어,I'd like you to stop the line if anyone presses the emergency stop.,누가 비상정지를 누르면 라인 멈춰 줬으면 해.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3 FACT03_ProcessRoom_EmergencyStop_1 FACT03_ProcessRoom_ProductionMachine_1 FACT03_ProcessRoom_ProductionMachine_2,
G02922,공장,FACT01,기기제어,please stop the line conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 생산라인 컨베이어 좀 멈춰 줘.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02923,공장,FACT03,기기제어,could you stop the process room conveyor if anyone presses the emergency stop?,누가 비상정지를 누르면 공정실 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02924,공장,FACT01,기기제어,"When the emergency stop is hit, stop the line 3 conveyor.",비상정지가 눌리면 3라인 컨베이어 멈춰.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_3,
G02925,공장,FACT01,기기제어,can you stop the line conveyor when the emergency stop is hit?,비상정지가 눌리면 생산라인 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02926,공장,FACT01,기기제어,can you stop the line 3 conveyor when the emergency stop is hit?,비상정지가 눌리면 3라인 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_3,
G02927,공장,FACT02,기기제어,Switch the status light to amber when it reports it is done,그것이 끝났다고 알리면 상태등 노란색으로 바꿔,refuse,no_device,D4,T1,none,,
G02928,공장,FACT02,기기제어,"When the machine finishes its cycle, turn the status light green.",설비가 한 사이클을 마치면 상태등 초록색으로 바꿔.,refuse,no_device,D4,T1,none,,
G02929,공장,FACT03,기기제어,please turn the status light red once the line run is done.,라인 가동이 끝나면 상태등 빨간색으로 좀 바꿔 줘.,ask,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02930,공장,FACT04,기기제어,can you flag this line as stopped when the machine reports it is done?,설비가 끝났다고 알리면 이 라인 정지로 표시해 줄래?,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02931,공장,FACT01,기기제어,I'd like you to turn the line status light green when the machine finishes its cycle.,설비가 한 사이클을 마치면 생산라인 상태등 초록색으로 바꿔 줬으면 해.,execute,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02932,공장,FACT03,기기제어,could you turn the process room status light red once the line run is done?,라인 가동이 끝나면 공정실 상태등 빨간색으로 바꿔 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02933,공장,FACT04,기기제어,Switch the machine shop status light to amber when the machine reports it is done,설비가 끝났다고 알리면 기계실 상태등 노란색으로 바꿔,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02934,공장,FACT01,기기제어,"When the machine finishes its cycle, turn the line status light green",설비가 한 사이클을 마치면 생산라인 상태등 초록색으로 바꿔,execute,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02935,공장,FACT03,기기제어,please turn the process room status light red once the line run is done.,라인 가동이 끝나면 공정실 상태등 빨간색으로 좀 바꿔 줘.,execute,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02936,공장,FACT04,기기제어,can you switch the machine shop status light to amber when the machine reports it is done?,설비가 끝났다고 알리면 기계실 상태등 노란색으로 바꿔 줄래?,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02937,공장,FACT01,기기제어,Turn the status light green when the machine reports it is done.,설비가 끝났다고 알리면 상태등 초록색으로 바꿔.,ask,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02938,공장,FACT01,기기제어,I'd like you to turn the status light green when the machine reports it is done.,설비가 끝났다고 알리면 상태등 초록색으로 바꿔 줬으면 해.,ask,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02939,공장,FACT04,기기제어,Flag this line as stopped when the machine reports it is done,설비가 끝났다고 알리면 이 라인 정지로 표시해 줘,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02940,공장,FACT01,기기제어,"When the machine finishes its cycle, turn the line status light green.",설비가 한 사이클을 마치면 생산라인 상태등 초록색으로 바꿔.,execute,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02941,공장,FACT03,기기제어,"Once the line run is done, turn the status light red",라인 가동이 끝나면 상태등 빨간색으로 바꿔,ask,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02942,공장,FACT05,기기제어,could you close the valve if the leak sensor finds water on the floor?,누수 센서가 바닥의 물을 감지하면 밸브 닫아 줄 수 있어?,ask,,D4,T1,none,FACT05_PumpRoom_Valve_1 FACT05_PumpRoom_Valve_2 FACT05_PumpRoom_Valve_3 FACT05_PumpRoom_Valve_4 FACT05_PumpRoom_Valve_5 FACT05_PumpRoom_Valve_6 FACT05_PumpRoom_Valve_7 FACT05_PumpRoom_Valve_8,
G02943,공장,FACT05,기기제어,Shut the valve right away when the leak sensor trips,누수 센서가 작동하면 밸브 당장 닫아,ask,,D4,T1,none,FACT05_PumpRoom_Valve_1 FACT05_PumpRoom_Valve_2 FACT05_PumpRoom_Valve_3 FACT05_PumpRoom_Valve_4 FACT05_PumpRoom_Valve_5 FACT05_PumpRoom_Valve_6 FACT05_PumpRoom_Valve_7 FACT05_PumpRoom_Valve_8,
